state_po,topic,lvl,month,pct
PA,General wellness information,0,may,0.12
AZ,General wellness information,0,may,0.16
UT,General wellness information,0,may,0.16
FL,E-commerce,0,may,0.14
GA,E-commerce,0,may,0.09
FL,Publishing and announcements,1,may,0.47
AL,Publishing and announcements,1,may,0.57
AZ,Publishing and announcements,1,may,0.48
OK,Publishing and announcements,1,may,0.44
CT,Publishing and announcements,1,may,0.47
NV,Publishing and announcements,1,may,0.49
VA,Publishing and announcements,1,may,0.5
NY,Report generation,0,may,0.12
CA,Report generation,0,may,0.12
TX,Report generation,0,may,0.18
GA,Report generation,0,may,0.12
WA,Music discovery,0,may,0.07
MA,Music discovery,0,may,0.09
GA,News writing,0,apr,0.17
CA,Landlord-tenant information,0,apr,0.02
GA,Document formatting,0,apr,0.1
CA,Document formatting,0,apr,0.07
IL,Document formatting,0,apr,0.13
VA,Document formatting,0,apr,0.14
PA,Document formatting,0,apr,0.13
TN,Wellness and fitness,1,apr,1.92
NV,Wellness and fitness,1,apr,1.67
IL,Wellness and fitness,1,apr,1.91
NY,Wellness and fitness,1,apr,2.45
NE,Wellness and fitness,1,apr,1.71
OH,Travel logistics,1,apr,0.12
CA,Travel logistics,1,apr,0.18
PA,Travel logistics,1,apr,0.15
TN,Travel logistics,1,apr,0.17
MA,Research & Intelligence,2,apr,12.9
KY,Research & Intelligence,2,apr,11.53
GA,Research & Intelligence,2,apr,11.57
OK,Research & Intelligence,2,apr,11.11
WY,Research & Intelligence,2,apr,10.8
MD,Research & Intelligence,2,apr,12.66
HI,Research & Intelligence,2,apr,12.9
CT,Data Analysis & Business Intelligence,2,apr,3.44
RI,Data Analysis & Business Intelligence,2,apr,3.12
KS,Data Analysis & Business Intelligence,2,apr,3.64
AZ,Data Analysis & Business Intelligence,2,apr,3.6
VT,Data Analysis & Business Intelligence,2,apr,4.09
NJ,Data Analysis & Business Intelligence,2,apr,4.03
DE,Data Analysis & Business Intelligence,2,apr,3.6
MI,Data Analysis & Business Intelligence,2,apr,3.18
NE,Data Analysis & Business Intelligence,2,apr,4.24
MN,Git workflow,1,apr,0.21
WI,Git workflow,1,apr,0.26
TX,Git workflow,1,apr,0.19
CA,Exam preparation,0,apr,0.3
IN,Exam preparation,0,apr,0.46
NJ,Exam preparation,0,apr,0.28
WI,Exam preparation,0,apr,0.37
NY,Exam preparation,0,apr,0.31
MI,Exam preparation,0,apr,0.42
CO,Exam preparation,0,apr,0.24
FL,Server provisioning,0,apr,0.04
UT,Self-presentation writing,1,apr,2.84
AR,Self-presentation writing,1,apr,2.68
DE,Self-presentation writing,1,apr,2.02
KY,Self-presentation writing,1,apr,2.81
GA,Self-presentation writing,1,apr,4.12
ME,Self-presentation writing,1,apr,2.59
MO,Self-presentation writing,1,apr,3.22
RI,Self-presentation writing,1,apr,4.64
TX,Self-presentation writing,1,apr,3.57
NC,Self-presentation writing,1,apr,3.71
OK,Self-presentation writing,1,apr,2.77
IA,Self-presentation writing,1,apr,3.19
VA,Self-presentation writing,1,apr,3.78
TX,Assignment data processing,0,apr,0.04
NY,UI copy editing,0,apr,0.05
PA,Product compatibility,1,apr,0.1
CA,Product compatibility,1,apr,0.07
CO,Product compatibility,1,apr,0.11
MA,Product compatibility,1,apr,0.12
OH,Formatted writing,1,apr,2.19
LA,Formatted writing,1,apr,1.73
DE,Formatted writing,1,apr,1.26
IN,Formatted writing,1,apr,1.42
CT,Formatted writing,1,apr,1.32
WI,Formatted writing,1,apr,1.4
FL,Formatted writing,1,apr,1.4
IN,Quant trading,1,apr,0.43
OH,Quant trading,1,apr,0.52
PA,Quant trading,1,apr,0.56
HI,Quant trading,1,apr,0.79
KS,Quant trading,1,apr,1.01
AZ,Quant trading,1,apr,0.62
CO,Quant trading,1,apr,0.57
NV,Quant trading,1,apr,0.65
IL,Lawn care,0,apr,0.15
GA,Lawn care,0,apr,0.09
NE,Reference documentation,1,apr,1.21
SC,Reference documentation,1,apr,0.86
AZ,Reference documentation,1,apr,0.94
CA,Reference documentation,1,apr,0.98
LA,Reference documentation,1,apr,1.39
MO,Reference documentation,1,apr,1.05
NY,Reference documentation,1,apr,0.97
NJ,Reference documentation,1,apr,0.95
PA,Lexicology,0,apr,0.12
OK,Algorithm implementation,0,apr,0.48
NC,Algorithm implementation,0,apr,0.4
VA,Algorithm implementation,0,apr,0.38
MD,Algorithm implementation,0,apr,0.56
MO,Algorithm implementation,0,apr,0.54
TN,Algorithm implementation,0,apr,0.44
CA,Screenwriting,0,apr,0.23
NJ,Screenwriting,0,apr,0.1
OR,Personal messages,1,apr,0.37
IL,Personal messages,1,apr,0.43
TN,Personal messages,1,apr,0.32
SC,Personal messages,1,apr,0.32
OH,Personal messages,1,apr,0.38
MN,Personal messages,1,apr,0.51
MA,Personal messages,1,apr,0.4
MD,Personal messages,1,apr,0.43
PA,Machine learning,0,apr,0.28
TX,Machine learning,0,apr,0.19
NC,Machine learning,0,apr,0.23
CA,Translation,0,apr,0.1
MD,Geopolitics and strategy,1,apr,0.26
OR,Geopolitics and strategy,1,apr,0.2
MA,Vehicle ownership,0,apr,0.07
CA,Vehicle ownership,0,apr,0.07
OH,Vehicle ownership,0,apr,0.13
CA,Reselling,0,apr,0.06
GA,Outfit evaluation,0,apr,0.28
DC,Outfit evaluation,0,apr,0.37
NJ,Outfit evaluation,0,apr,0.3
IN,Outfit evaluation,0,apr,0.21
NY,Business correspondence translation,0,apr,0.03
AZ,Revision tracking,0,apr,0.16
MD,Revision tracking,0,apr,0.23
GA,Revision tracking,0,apr,0.11
NC,UI components,0,apr,0.19
CA,UI components,0,apr,0.17
TN,UI components,0,apr,0.21
WA,UI components,0,apr,0.2
NJ,Knowledge base authoring,0,apr,0.53
AL,Knowledge base authoring,0,apr,0.61
NE,Knowledge base authoring,0,apr,0.83
NC,Knowledge base authoring,0,apr,0.6
HI,Knowledge base authoring,0,apr,0.9
MA,Knowledge base authoring,0,apr,0.42
GA,Knowledge base authoring,0,apr,0.56
TX,Product development,0,apr,0.07
FL,Course scheduling,0,apr,0.04
OH,Lead list building,0,apr,0.17
TX,Lead list building,0,apr,0.21
CO,Mortgages and loans,0,apr,0.13
MI,Mortgages and loans,0,apr,0.12
CA,Film industry,1,apr,0.06
TX,Game recommendations,0,apr,0.05
CA,Billing disputes,0,apr,0.1
TX,Billing disputes,0,apr,0.12
WA,Billing disputes,0,apr,0.09
NC,Literary analysis,0,apr,0.25
IN,Literary analysis,0,apr,0.18
GA,Literary analysis,0,apr,0.18
AZ,Literary analysis,0,apr,0.23
CA,Literary analysis,0,apr,0.27
GA,Afterlife and mysticism,1,apr,0.11
NC,UI and layout review,1,apr,0.18
VA,UI and layout review,1,apr,0.14
MA,Illustration,0,apr,0.07
OH,Illustration,0,apr,0.13
CO,Illustration,0,apr,0.11
WI,AI image generation,1,apr,0.5
IN,AI image generation,1,apr,0.45
WA,AI image generation,1,apr,0.45
HI,AI image generation,1,apr,0.69
OR,AI image generation,1,apr,0.48
OK,AI image generation,1,apr,0.64
FL,AI image generation,1,apr,0.72
WA,Trust & Safety / Platform Integrity,2,apr,0.11
FL,Trust & Safety / Platform Integrity,2,apr,0.07
CA,Candidate profile writing,0,apr,0.02
FL,Knowledge Retrieval & Enterprise Search,2,apr,3.47
MA,Knowledge Retrieval & Enterprise Search,2,apr,3.37
MO,Knowledge Retrieval & Enterprise Search,2,apr,3.41
CO,Knowledge Retrieval & Enterprise Search,2,apr,3.94
MN,Knowledge Retrieval & Enterprise Search,2,apr,4.1
IA,Knowledge Retrieval & Enterprise Search,2,apr,3.03
TX,Knowledge Retrieval & Enterprise Search,2,apr,3.72
CT,Knowledge Retrieval & Enterprise Search,2,apr,3.9
ID,Knowledge Retrieval & Enterprise Search,2,apr,3.84
AZ,Knowledge Retrieval & Enterprise Search,2,apr,3.97
TX,Financial marketing,0,apr,0.04
NY,Diplomatic negotiations,0,apr,0.03
CA,Diplomatic negotiations,0,apr,0.02
MA,Fitness equipment,0,apr,0.07
GA,Legal research,0,apr,0.16
NC,Legal research,0,apr,0.16
WI,Legal research,0,apr,0.24
NY,Wellness lifestyle,0,apr,0.11
IL,Interactive learning tools,0,apr,0.18
VA,Interactive learning tools,0,apr,0.17
CO,Interactive learning tools,0,apr,0.09
CA,Occasion messages,0,apr,0.09
TX,Occasion messages,0,apr,0.1
IL,Occasion messages,0,apr,0.11
OR,Physical crafting,1,apr,0.47
AZ,Physical crafting,1,apr,0.3
MN,Physical crafting,1,apr,0.33
IN,Physical crafting,1,apr,0.31
IN,Buying and selling secondhand,1,apr,0.19
MI,Buying and selling secondhand,1,apr,0.2
MA,Buying and selling secondhand,1,apr,0.15
TX,Buying and selling secondhand,1,apr,0.15
NJ,Buying and selling secondhand,1,apr,0.12
MN,Buying and selling secondhand,1,apr,0.22
MO,Dashboards and charts,1,apr,0.63
NJ,Dashboards and charts,1,apr,0.6
NC,Dashboards and charts,1,apr,0.51
UT,Dashboards and charts,1,apr,0.64
NC,Network diagnostics,0,apr,0.08
PA,Network diagnostics,0,apr,0.07
NY,Network diagnostics,0,apr,0.06
FL,Pool and spa,0,apr,0.07
AZ,Emotional Wellbeing and Support,1,apr,3.02
OR,Emotional Wellbeing and Support,1,apr,3.08
CO,Emotional Wellbeing and Support,1,apr,3.09
AL,Emotional Wellbeing and Support,1,apr,2.94
CT,Emotional Wellbeing and Support,1,apr,2.79
MN,Emotional Wellbeing and Support,1,apr,3.15
MT,Emotional Wellbeing and Support,1,apr,2.61
IA,Emotional Wellbeing and Support,1,apr,2.67
VT,Emotional Wellbeing and Support,1,apr,2.51
WI,Emotional Wellbeing and Support,1,apr,3
IN,Scientific computing,0,apr,0.23
AZ,Scientific computing,0,apr,0.12
VA,Scientific computing,0,apr,0.14
NJ,Scientific computing,0,apr,0.11
NY,Clinical Document Processing,0,apr,0.04
CT,Personal AI Assistant,2,apr,3.08
OR,Personal AI Assistant,2,apr,3.2
NM,Personal AI Assistant,2,apr,1.71
GA,Personal AI Assistant,2,apr,3.19
MI,Personal AI Assistant,2,apr,2.78
MO,Personal AI Assistant,2,apr,2.55
AL,Personal AI Assistant,2,apr,2.49
ME,Personal AI Assistant,2,apr,2.22
AK,Personal AI Assistant,2,apr,2.63
TX,Configuration debugging,0,apr,0.06
IL,Configuration debugging,0,apr,0.06
GA,Configuration debugging,0,apr,0.08
CO,Debugging,1,apr,0.28
TX,Debugging,1,apr,0.33
PA,Debugging,1,apr,0.3
FL,Debugging,1,apr,0.33
MN,Debugging,1,apr,0.33
UT,Debugging,1,apr,0.33
SC,Debugging,1,apr,0.42
FL,Support operations & ticket handling,0,apr,0.1
CT,Portfolio management,0,apr,0.31
FL,Portfolio management,0,apr,0.28
VA,Portfolio management,0,apr,0.24
CO,Portfolio management,0,apr,0.27
NY,Portfolio management,0,apr,0.3
FL,Network infrastructure,0,apr,0.12
CA,Network infrastructure,0,apr,0.09
OR,Network infrastructure,0,apr,0.18
NC,Network infrastructure,0,apr,0.14
MA,Network infrastructure,0,apr,0.08
MA,Competitive intelligence,0,apr,0.56
NC,Competitive intelligence,0,apr,0.39
CT,Competitive intelligence,0,apr,0.39
AL,Competitive intelligence,0,apr,0.48
WA,Web scraping,0,apr,0.08
IL,Business compliance,1,apr,0.3
VA,Business compliance,1,apr,0.47
MO,Business compliance,1,apr,0.35
IN,Business compliance,1,apr,0.28
NC,Ad and traffic diagnosis,1,apr,0.1
CA,Ad and traffic diagnosis,1,apr,0.07
IL,Ad and traffic diagnosis,1,apr,0.08
NC,Making music,1,may,0.14
GA,Making music,1,may,0.19
CA,Making music,1,may,0.16
CO,Failure diagnosis,0,may,0.1
NJ,Failure diagnosis,0,may,0.1
OH,Failure diagnosis,0,may,0.1
NY,Failure diagnosis,0,may,0.08
CO,Personal records,1,may,0.54
TN,Personal records,1,may,0.46
AZ,Personal records,1,may,0.54
MI,Personal records,1,may,0.45
OH,Personal records,1,may,0.45
LA,Personal records,1,may,0.51
GA,Personal records,1,may,0.54
AZ,Meal planning,0,may,0.22
NC,Meal planning,0,may,0.4
OH,Meal planning,0,may,0.35
NY,Meal planning,0,may,0.23
TN,Meal planning,0,may,0.26
WI,Meal planning,0,may,0.32
MD,Meal planning,0,may,0.21
VA,Vehicle specifications,0,may,0.08
WA,Vehicle specifications,0,may,0.11
TX,Vehicle specifications,0,may,0.07
NY,Cloud infrastructure,0,may,0.05
VA,Debt repayment,0,may,0.07
IL,Dev environment setup,1,may,0.32
MI,Dev environment setup,1,may,0.4
MA,Dev environment setup,1,may,0.36
KY,Dev environment setup,1,may,0.47
NV,Dev environment setup,1,may,0.4
TX,Dev environment setup,1,may,0.37
NY,Accounting,0,may,0.02
NJ,Husbandry,0,may,0.11
TX,Alert routing,1,may,0.04
IL,Self-understanding,0,may,0.43
OR,Self-understanding,0,may,0.52
MO,Self-understanding,0,may,0.37
CO,Kitchen equipment,0,may,0.07
GA,Kitchen equipment,0,may,0.07
VA,Kitchen equipment,0,may,0.07
WI,Language and linguistics,1,may,0.27
UT,Language and linguistics,1,may,0.26
OH,Language and linguistics,1,may,0.25
MA,Language and linguistics,1,may,0.27
FL,Language and linguistics,1,may,0.23
OH,Entertainment and Recreation,1,may,0.46
PA,Entertainment and Recreation,1,may,0.46
HI,Entertainment and Recreation,1,may,0.63
IN,Entertainment and Recreation,1,may,0.37
WA,Entertainment and Recreation,1,may,0.43
MI,Entertainment and Recreation,1,may,0.42
DC,Entertainment and Recreation,1,may,0.5
MO,Data storage,1,may,0.17
CO,Data storage,1,may,0.17
VA,Data storage,1,may,0.16
WI,Data storage,1,may,0.2
CT,Data storage,1,may,0.18
NC,UI design,0,may,0.21
OR,UI design,0,may,0.16
MD,UI design,0,may,0.19
NV,UI design,0,may,0.26
IL,UI design,0,may,0.24
KY,Personal finance,0,may,0.4
CT,Personal finance,0,may,0.37
SC,Personal finance,0,may,0.41
IN,Personal finance,0,may,0.33
MO,Personal finance,0,may,0.25
WA,Snacks and sides,0,may,0.05
IL,Hotels,0,may,0.14
TN,Hotels,0,may,0.14
NY,Hotels,0,may,0.14
CA,Verbatim span retrieval,0,may,0.01
MO,Project planning,0,may,0.37
TX,Project planning,0,may,0.32
CT,Project planning,0,may,0.27
GA,Project planning,0,may,0.33
IN,Project planning,0,may,0.16
NJ,Customer issue resolution,0,may,0.43
NY,Customer issue resolution,0,may,0.39
TX,Customer issue resolution,0,may,0.52
TX,Budget planning,0,may,0.05
NY,Pull request lifecycle,0,may,0.03
NY,Payment integration,0,may,0.05
WA,Payment integration,0,may,0.06
CA,Post-interview analysis,0,may,0.01
NC,Law and governance,0,may,0.08
WA,Law and governance,0,may,0.07
IL,Law and governance,0,may,0.06
CA,Course scheduling,0,apr,0.06
NY,Course scheduling,0,apr,0.06
NY,Lead list building,0,apr,0.2
IN,Lead list building,0,apr,0.19
VA,Lead list building,0,apr,0.12
NC,Lead list building,0,apr,0.18
NC,Mortgages and loans,0,apr,0.1
TX,Mortgages and loans,0,apr,0.1
FL,Mortgages and loans,0,apr,0.11
NY,Film industry,1,apr,0.05
CA,Game recommendations,0,apr,0.05
AZ,Billing disputes,0,apr,0.12
GA,Billing disputes,0,apr,0.11
CA,Business models,0,apr,0.06
WA,Business models,0,apr,0.07
WA,Literary analysis,0,apr,0.2
CO,Literary analysis,0,apr,0.22
FL,Literary analysis,0,apr,0.23
CA,Distributed systems,0,apr,0.02
VA,Afterlife and mysticism,1,apr,0.09
FL,Afterlife and mysticism,1,apr,0.1
IL,UI and layout review,1,apr,0.11
TX,UI and layout review,1,apr,0.13
MN,UI and layout review,1,apr,0.19
PA,Illustration,0,apr,0.08
MI,Illustration,0,apr,0.14
NY,Illustration,0,apr,0.09
CA,Evidentiary documents,0,apr,0.01
CA,AI self-knowledge,1,apr,0.09
CA,Media apps,0,apr,0.04
NY,Media apps,0,apr,0.05
CA,Academic faculty careers,0,apr,0.03
TX,Film industry,0,apr,0.03
SC,Investment research,0,apr,0.76
TX,Investment research,0,apr,0.96
GA,Investment research,0,apr,0.87
IL,Investment research,0,apr,1
KS,Investment research,0,apr,0.64
MN,Investment research,0,apr,0.93
NC,Investment research,0,apr,0.79
AR,Investment research,0,apr,0.75
CA,Networking education,0,apr,0.02
CA,Remittance,0,apr,0.02
OR,Backend patching,0,apr,0.18
NC,Backend patching,0,apr,0.18
CA,Backend patching,0,apr,0.17
MI,Backend patching,0,apr,0.21
OH,Backend patching,0,apr,0.14
AZ,Backend patching,0,apr,0.2
TN,General Health and Medical,0,apr,1.7
WA,General Health and Medical,0,apr,2.15
IN,General Health and Medical,0,apr,1.46
NV,General Health and Medical,0,apr,1.82
NY,General Health and Medical,0,apr,1.97
VA,General Health and Medical,0,apr,1.71
TX,Course discovery,0,apr,0.05
NJ,Sales analytics,0,apr,0.22
GA,Sales analytics,0,apr,0.19
CA,Regulatory compliance,0,apr,0.28
WA,Regulatory compliance,0,apr,0.3
CO,Fintech,0,apr,0.09
TX,Local business lookup,0,apr,0.06
NM,Cooking,1,apr,1.77
MS,Cooking,1,apr,1.11
MA,Cooking,1,apr,1.26
NE,Cooking,1,apr,1.25
MD,Cooking,1,apr,1.1
IA,Cooking,1,apr,0.8
NH,Cooking,1,apr,0.95
SC,Cooking,1,apr,0.86
MT,Product comparison,0,may,1.55
IN,Product comparison,0,may,1.19
WA,Product comparison,0,may,1.42
CT,Product comparison,0,may,1.17
MD,Product comparison,0,may,1.12
TX,Product comparison,0,may,1.24
HI,Product comparison,0,may,1.42
UT,Product comparison,0,may,1.4
NV,Product comparison,0,may,1.43
GA,Product comparison,0,may,1.02
MD,Entitlements and rules,1,may,0.74
MO,Entitlements and rules,1,may,0.63
CT,Entitlements and rules,1,may,0.63
FL,Cybersecurity & Threat Detection,2,may,0.33
VA,Cybersecurity & Threat Detection,2,may,0.4
AL,Cybersecurity & Threat Detection,2,may,0.29
GA,Follow-up emails,0,may,0.09
AL,AI image generation,1,apr,0.54
MI,AI image generation,1,apr,0.49
MN,AI image generation,1,apr,0.45
PA,AI image generation,1,apr,0.39
VA,AI image generation,1,apr,0.46
PA,Game engine tooling,0,apr,0.08
NJ,Trust & Safety / Platform Integrity,2,apr,0.1
TX,Trust & Safety / Platform Integrity,2,apr,0.08
NM,Knowledge Retrieval & Enterprise Search,2,apr,3.14
ND,Knowledge Retrieval & Enterprise Search,2,apr,3.14
NE,Knowledge Retrieval & Enterprise Search,2,apr,3.66
OR,Knowledge Retrieval & Enterprise Search,2,apr,3.85
MD,Knowledge Retrieval & Enterprise Search,2,apr,4.03
HI,Knowledge Retrieval & Enterprise Search,2,apr,4.34
WI,Knowledge Retrieval & Enterprise Search,2,apr,4.17
KS,Knowledge Retrieval & Enterprise Search,2,apr,4.27
DE,Knowledge Retrieval & Enterprise Search,2,apr,4.64
WV,Knowledge Retrieval & Enterprise Search,2,apr,3.71
IN,Knowledge Retrieval & Enterprise Search,2,apr,3.04
AK,Knowledge Retrieval & Enterprise Search,2,apr,5.4
TX,Media apps,0,apr,0.04
TX,Labor law,0,apr,0.03
PA,Hardware and electronics,1,apr,0.08
NY,Academic faculty careers,0,apr,0.04
TX,Podcast scripts,0,apr,0.09
IL,Podcast scripts,0,apr,0.07
WI,PC hardware,0,apr,0.22
NJ,PC hardware,0,apr,0.15
IL,PC hardware,0,apr,0.12
MA,Investment research,0,apr,1
FL,Investment research,0,apr,0.97
NV,Investment research,0,apr,0.83
MD,Investment research,0,apr,0.8
DE,Investment research,0,apr,1.09
SC,Backend patching,0,apr,0.3
MO,Backend patching,0,apr,0.28
GA,Backend patching,0,apr,0.12
MN,Backend patching,0,apr,0.22
MA,General Health and Medical,0,apr,1.56
UT,General Health and Medical,0,apr,1.71
TX,General Health and Medical,0,apr,1.59
GA,General Health and Medical,0,apr,1.58
OH,General Health and Medical,0,apr,1.77
CA,Course discovery,0,apr,0.05
FL,Course discovery,0,apr,0.06
NC,Sales analytics,0,apr,0.18
MI,Sales analytics,0,apr,0.15
OH,Sales analytics,0,apr,0.17
IL,Sales analytics,0,apr,0.18
NC,Regulatory compliance,0,apr,0.33
MN,Regulatory compliance,0,apr,0.29
MA,Regulatory compliance,0,apr,0.36
OR,Regulatory compliance,0,apr,0.33
TX,Algorithm correctness,0,apr,0.05
CA,Algorithm correctness,0,apr,0.06
WA,Algorithm correctness,0,apr,0.08
FL,Local business lookup,0,apr,0.08
IL,Local business lookup,0,apr,0.08
DC,Cooking,1,apr,0.92
KY,Cooking,1,apr,1.18
MI,Cooking,1,apr,1.16
IN,Cooking,1,apr,0.9
ME,Cooking,1,apr,1.71
NY,Personal records,1,apr,0.5
NV,Personal records,1,apr,0.47
IN,Personal records,1,apr,0.33
MI,Personal records,1,apr,0.32
TX,Personal records,1,apr,0.43
CA,App product design,0,apr,0.04
IL,Meal planning,0,apr,0.25
MI,Meal planning,0,apr,0.21
MN,Meal planning,0,apr,0.38
OH,Meal planning,0,apr,0.31
VA,Meal planning,0,apr,0.23
TN,Meal planning,0,apr,0.31
NY,Meal planning,0,apr,0.24
TX,Vehicle specifications,0,apr,0.07
NY,Vehicle specifications,0,apr,0.03
CA,Cloud infrastructure,0,apr,0.05
CA,Debt repayment,0,apr,0.04
NJ,Dev environment setup,1,apr,0.27
NY,Dev environment setup,1,apr,0.25
CT,Dev environment setup,1,apr,0.38
MO,Dev environment setup,1,apr,0.67
IL,Dev environment setup,1,apr,0.4
SC,Dev environment setup,1,apr,0.52
OK,Dev environment setup,1,apr,0.76
WA,Husbandry,0,apr,0.13
NY,Husbandry,0,apr,0.11
TX,Husbandry,0,apr,0.12
OH,Self-understanding,0,apr,0.46
FL,Self-understanding,0,apr,0.38
AZ,Self-understanding,0,apr,0.33
WA,Self-understanding,0,apr,0.56
FL,Kitchen equipment,0,apr,0.05
MI,Language and linguistics,1,apr,0.23
IN,Entertainment and Recreation,1,apr,0.28
NY,Entertainment and Recreation,1,apr,0.44
IL,Entertainment and Recreation,1,apr,0.37
FL,Entertainment and Recreation,1,apr,0.32
MD,Data storage,1,apr,0.17
MN,Data storage,1,apr,0.2
WA,Data storage,1,apr,0.24
NJ,Data storage,1,apr,0.14
AZ,Data storage,1,apr,0.15
CA,Data storage,1,apr,0.16
OR,UI design,0,apr,0.26
IL,UI design,0,apr,0.23
FL,UI design,0,apr,0.27
PA,UI design,0,apr,0.23
SC,UI design,0,apr,0.3
GA,UI design,0,apr,0.23
FL,Trading signal analysis,0,apr,0.07
NY,Trading signal analysis,0,apr,0.06
IL,Hotels,0,apr,0.15
FL,Hotels,0,apr,0.13
NY,Clarifying user intent,1,apr,0.05
CO,Penetration testing,0,apr,0.09
CA,Repository setup,0,apr,0.02
CA,Project planning,0,apr,0.24
GA,Project planning,0,apr,0.29
VA,Project planning,0,apr,0.22
